Student_ID,Name,Age,Marks,Department,Email
603,Student_603,,57,BIT,student603@example.com
604,Student_604,,68,BCA,student604@example.com
605,Student_605,,42,MIT-AI,student605@example.com
606,Student_606,,62,BCA,student606@example.com
607,Student_607,,,MIT-AI,student607@example.com
608,Student_608,,85,MIT-AI,student608@example.com
609,Student_609,18,97,BIT,student609@example.com
610,Student_610,23,63,MIT-AI,student610@example.com
611,Student_611,,92,BSc CSIT,student611@example.com
612,Student_612,26,76,BIT,student612@example.com
613,Student_613,25,76,BCA,student613@example.com
614,Student_614,,43,BCA,student614@example.com
615,Student_615,28,96,MIT-AI,student615@example.com
616,Student_616,18,,BSc CSIT,student616@example.com
617,Student_617,,67,BCA,student617@example.com
618,Student_618,,55,MIT-AI,student618@example.com
619,Student_619,19,52,BCA,student619@example.com
620,Student_620,24,47,BSc CSIT,student620@example.com
621,Student_621,,95,MIT-AI,student621@example.com
622,Student_622,,92,BSc CSIT,student622@example.com
623,Student_623,,87,MIT-AI,student623@example.com
624,Student_624,19,99,BSc CSIT,student624@example.com
625,Student_625,25,64,BCA,student625@example.com
626,Student_626,,41,BCA,student626@example.com
627,Student_627,,69,BSc CSIT,student627@example.com
628,Student_628,21,79,BCA,student628@example.com
629,Student_629,,42,BCA,student629@example.com
630,Student_630,,62,MIT-AI,student630@example.com
631,Student_631,21,,BSc CSIT,student631@example.com
632,Student_632,25,80,MIT-AI,student632@example.com
633,Student_633,21,69,BCA,student633@example.com
634,Student_634,21,50,BCA,student634@example.com
635,Student_635,,60,BIT,student635@example.com
636,Student_636,,66,BSc CSIT,student636@example.com
637,Student_637,27,63,BSc CSIT,student637@example.com
638,Student_638,,91,MIT-AI,student638@example.com
639,Student_639,,70,BSc CSIT,student639@example.com
640,Student_640,,69,MIT-AI,student640@example.com
641,Student_641,,40,BCA,student641@example.com
642,Student_642,,40,BIT,student642@example.com
643,Student_643,,93,BCA,student643@example.com
644,Student_644,,47,MIT-AI,student644@example.com
645,Student_645,,87,MIT-AI,student645@example.com
646,Student_646,21,81,BIT,student646@example.com
647,Student_647,27,73,BCA,student647@example.com
648,Student_648,22,55,BSc CSIT,student648@example.com
649,Student_649,26,,BIT,student649@example.com
650,Student_650,23,43,BSc CSIT,student650@example.com
651,Student_651,,58,BCA,student651@example.com
652,Student_652,28,68,BIT,student652@example.com
653,Student_653,28,80,BCA,student653@example.com
654,Student_654,24,42,BCA,student654@example.com
655,Student_655,,50,BSc CSIT,student655@example.com
656,Student_656,,47,BSc CSIT,student656@example.com
657,Student_657,,78,BSc CSIT,student657@example.com
658,Student_658,,72,BCA,student658@example.com
659,Student_659,21,47,MIT-AI,student659@example.com
660,Student_660,28,64,BCA,student660@example.com
661,Student_661,,63,MIT-AI,student661@example.com
662,Student_662,28,65,BIT,student662@example.com
663,Student_663,19,65,BSc CSIT,student663@example.com
664,Student_664,,56,BSc CSIT,student664@example.com
665,Student_665,,66,BCA,student665@example.com
666,Student_666,,68,MIT-AI,student666@example.com
667,Student_667,,82,BIT,student667@example.com
668,Student_668,,78,BCA,student668@example.com
669,Student_669,,48,BIT,student669@example.com
670,Student_670,,,MIT-AI,student670@example.com
671,Student_671,,44,BSc CSIT,student671@example.com
672,Student_672,24,89,BSc CSIT,student672@example.com
673,Student_673,,69,MIT-AI,student673@example.com
674,Student_674,23,95,BSc CSIT,student674@example.com
675,Student_675,,,BCA,student675@example.com
676,Student_676,23,,MIT-AI,student676@example.com
677,Student_677,,67,BSc CSIT,student677@example.com
678,Student_678,,,MIT-AI,student678@example.com
679,Student_679,25,76,BIT,student679@example.com
680,Student_680,28,47,BCA,student680@example.com
681,Student_681,24,54,BCA,student681@example.com
682,Student_682,,93,BCA,student682@example.com
683,Student_683,,67,BSc CSIT,student683@example.com
684,Student_684,25,75,BIT,student684@example.com
685,Student_685,26,72,BSc CSIT,student685@example.com
686,Student_686,26,45,BSc CSIT,student686@example.com
687,Student_687,23,95,MIT-AI,student687@example.com
688,Student_688,,,BCA,student688@example.com
689,Student_689,29,51,BSc CSIT,student689@example.com
690,Student_690,,46,BCA,student690@example.com
691,Student_691,,84,BIT,student691@example.com
692,Student_692,,,BIT,student692@example.com
693,Student_693,26,46,BCA,student693@example.com
694,Student_694,,80,BCA,student694@example.com
695,Student_695,,40,BIT,student695@example.com
696,Student_696,19,92,BIT,student696@example.com
697,Student_697,,63,BSc CSIT,student697@example.com
698,Student_698,23,84,BIT,student698@example.com
699,Student_699,,58,BSc CSIT,student699@example.com
700,Student_700,26,92,BIT,student700@example.com
701,Student_701,22,71,BSc CSIT,student701@example.com
702,Student_702,,,MIT-AI,student702@example.com
703,Student_703,,40,MIT-AI,student703@example.com
704,Student_704,,71,BSc CSIT,student704@example.com
705,Student_705,,96,BCA,student705@example.com
706,Student_706,25,59,MIT-AI,student706@example.com
707,Student_707,,60,BIT,student707@example.com
708,Student_708,20,58,BCA,student708@example.com
709,Student_709,,69,BIT,student709@example.com
710,Student_710,25,89,MIT-AI,student710@example.com
711,Student_711,25,67,BIT,student711@example.com
712,Student_712,18,71,BSc CSIT,student712@example.com
713,Student_713,,69,BCA,student713@example.com
714,Student_714,,62,MIT-AI,student714@example.com
715,Student_715,,66,BCA,student715@example.com
716,Student_716,19,,BSc CSIT,student716@example.com
717,Student_717,25,98,MIT-AI,student717@example.com
718,Student_718,26,65,BIT,student718@example.com
719,Student_719,,42,BCA,student719@example.com
720,Student_720,20,70,MIT-AI,student720@example.com
721,Student_721,23,41,MIT-AI,student721@example.com
722,Student_722,,97,BSc CSIT,student722@example.com
723,Student_723,,93,MIT-AI,student723@example.com
724,Student_724,18,49,MIT-AI,student724@example.com
725,Student_725,23,77,BSc CSIT,student725@example.com
726,Student_726,29,58,BIT,student726@example.com
727,Student_727,,70,BIT,student727@example.com
728,Student_728,28,68,MIT-AI,student728@example.com
729,Student_729,,64,BIT,student729@example.com
730,Student_730,,71,BSc CSIT,student730@example.com
731,Student_731,,56,BIT,student731@example.com
732,Student_732,18,,MIT-AI,student732@example.com
733,Student_733,20,84,BSc CSIT,student733@example.com
734,Student_734,24,88,BIT,student734@example.com
735,Student_735,,62,BCA,student735@example.com
736,Student_736,28,57,BCA,student736@example.com
737,Student_737,,50,BSc CSIT,student737@example.com
738,Student_738,18,98,BIT,student738@example.com
739,Student_739,,,MIT-AI,student739@example.com
740,Student_740,,91,BCA,student740@example.com
741,Student_741,,59,BIT,student741@example.com
742,Student_742,,52,BIT,student742@example.com
743,Student_743,27,63,MIT-AI,student743@example.com
744,Student_744,29,82,MIT-AI,student744@example.com
745,Student_745,,59,BIT,student745@example.com
746,Student_746,27,90,MIT-AI,student746@example.com
747,Student_747,,81,BSc CSIT,student747@example.com
748,Student_748,27,67,BCA,student748@example.com
749,Student_749,20,74,BCA,student749@example.com
750,Student_750,21,60,BIT,student750@example.com
751,Student_751,,45,BIT,student751@example.com
752,Student_752,21,46,MIT-AI,student752@example.com
753,Student_753,22,68,BCA,student753@example.com
754,Student_754,,92,MIT-AI,student754@example.com
755,Student_755,,62,BIT,student755@example.com
756,Student_756,27,91,BIT,student756@example.com
757,Student_757,19,44,BIT,student757@example.com
758,Student_758,23,61,BIT,student758@example.com
759,Student_759,25,48,BIT,student759@example.com
760,Student_760,24,,BIT,student760@example.com
761,Student_761,,,BSc CSIT,student761@example.com
762,Student_762,,49,BSc CSIT,student762@example.com
763,Student_763,,85,MIT-AI,student763@example.com
764,Student_764,20,82,BSc CSIT,student764@example.com
765,Student_765,,88,MIT-AI,student765@example.com
766,Student_766,26,67,MIT-AI,student766@example.com
767,Student_767,26,50,BSc CSIT,student767@example.com
768,Student_768,24,46,BCA,student768@example.com
769,Student_769,,69,MIT-AI,student769@example.com
770,Student_770,26,82,BIT,student770@example.com
771,Student_771,,84,MIT-AI,student771@example.com
772,Student_772,22,98,MIT-AI,student772@example.com
773,Student_773,,90,BCA,student773@example.com
774,Student_774,,77,BIT,student774@example.com
775,Student_775,22,73,BCA,student775@example.com
776,Student_776,,85,BCA,student776@example.com
777,Student_777,,67,BCA,student777@example.com
778,Student_778,26,71,MIT-AI,student778@example.com
779,Student_779,27,55,BIT,student779@example.com
780,Student_780,18,78,BIT,student780@example.com
781,Student_781,26,40,BCA,student781@example.com
782,Student_782,24,73,BSc CSIT,student782@example.com
783,Student_783,,80,BIT,student783@example.com
784,Student_784,,96,BIT,student784@example.com
785,Student_785,,62,BCA,student785@example.com
786,Student_786,25,89,MIT-AI,student786@example.com
787,Student_787,26,92,BCA,student787@example.com
788,Student_788,,59,BSc CSIT,student788@example.com
789,Student_789,,57,BSc CSIT,student789@example.com
790,Student_790,29,57,BCA,student790@example.com
791,Student_791,,81,BSc CSIT,student791@example.com
792,Student_792,29,79,MIT-AI,student792@example.com
793,Student_793,25,60,MIT-AI,student793@example.com
794,Student_794,23,47,MIT-AI,student794@example.com
795,Student_795,,73,BSc CSIT,student795@example.com
796,Student_796,23,89,MIT-AI,student796@example.com
797,Student_797,21,50,BCA,student797@example.com
798,Student_798,28,82,MIT-AI,student798@example.com
799,Student_799,22,,BSc CSIT,student799@example.com
800,Student_800,19,82,BIT,student800@example.com
801,Student_801,20,,BSc CSIT,student801@example.com
802,Student_802,,47,BCA,student802@example.com
803,Student_803,29,,BCA,student803@example.com
804,Student_804,28,,BSc CSIT,student804@example.com
805,Student_805,,58,MIT-AI,student805@example.com
806,Student_806,22,40,MIT-AI,student806@example.com
807,Student_807,23,94,BIT,student807@example.com
808,Student_808,22,91,MIT-AI,student808@example.com
809,Student_809,,42,BCA,student809@example.com
810,Student_810,,92,MIT-AI,student810@example.com
811,Student_811,25,83,BSc CSIT,student811@example.com
812,Student_812,19,71,BSc CSIT,student812@example.com
813,Student_813,,87,BIT,student813@example.com
814,Student_814,23,93,BCA,student814@example.com
815,Student_815,29,55,BSc CSIT,student815@example.com
816,Student_816,22,69,BCA,student816@example.com
817,Student_817,18,88,MIT-AI,student817@example.com
818,Student_818,,67,BIT,student818@example.com
819,Student_819,,,BIT,student819@example.com
820,Student_820,,55,MIT-AI,student820@example.com
821,Student_821,26,80,BSc CSIT,student821@example.com
822,Student_822,,93,BCA,student822@example.com
823,Student_823,,90,BCA,student823@example.com
824,Student_824,,72,BCA,student824@example.com
825,Student_825,23,64,BSc CSIT,student825@example.com
826,Student_826,29,57,MIT-AI,student826@example.com
827,Student_827,,65,BCA,student827@example.com
828,Student_828,,,BSc CSIT,student828@example.com
829,Student_829,18,77,BCA,student829@example.com
830,Student_830,,83,BSc CSIT,student830@example.com
831,Student_831,,42,MIT-AI,student831@example.com
832,Student_832,,,BCA,student832@example.com
833,Student_833,,45,MIT-AI,student833@example.com
834,Student_834,,53,BIT,student834@example.com
835,Student_835,22,57,BSc CSIT,student835@example.com
836,Student_836,,55,BIT,student836@example.com
837,Student_837,26,63,MIT-AI,student837@example.com
838,Student_838,,52,MIT-AI,student838@example.com
839,Student_839,20,40,MIT-AI,student839@example.com
840,Student_840,24,77,BCA,student840@example.com
841,Student_841,,53,BCA,student841@example.com
842,Student_842,20,56,MIT-AI,student842@example.com
843,Student_843,,96,MIT-AI,student843@example.com
844,Student_844,28,52,BCA,student844@example.com
845,Student_845,,52,BCA,student845@example.com
846,Student_846,,48,BSc CSIT,student846@example.com
847,Student_847,,45,MIT-AI,student847@example.com
848,Student_848,29,45,BCA,student848@example.com
849,Student_849,24,96,BCA,student849@example.com
850,Student_850,28,69,BIT,student850@example.com
851,Student_851,,76,MIT-AI,student851@example.com
852,Student_852,18,96,MIT-AI,student852@example.com
853,Student_853,,92,BCA,student853@example.com
854,Student_854,19,,BIT,student854@example.com
855,Student_855,,53,BSc CSIT,student855@example.com
856,Student_856,,43,MIT-AI,student856@example.com
857,Student_857,,,BSc CSIT,student857@example.com
858,Student_858,,41,MIT-AI,student858@example.com
859,Student_859,23,56,BCA,student859@example.com
860,Student_860,,81,BSc CSIT,student860@example.com
861,Student_861,26,53,MIT-AI,student861@example.com
862,Student_862,,90,BSc CSIT,student862@example.com
863,Student_863,21,56,BCA,student863@example.com
864,Student_864,,93,BIT,student864@example.com
865,Student_865,,,BIT,student865@example.com
866,Student_866,19,82,BSc CSIT,student866@example.com
867,Student_867,,,BSc CSIT,student867@example.com
868,Student_868,,46,BSc CSIT,student868@example.com
869,Student_869,23,48,MIT-AI,student869@example.com
870,Student_870,19,85,BCA,student870@example.com
871,Student_871,,62,BSc CSIT,student871@example.com
872,Student_872,,75,BIT,student872@example.com
873,Student_873,22,53,MIT-AI,student873@example.com
874,Student_874,,59,BSc CSIT,student874@example.com
875,Student_875,,95,MIT-AI,student875@example.com
876,Student_876,,91,BSc CSIT,student876@example.com
877,Student_877,29,,BSc CSIT,student877@example.com
878,Student_878,29,71,MIT-AI,student878@example.com
879,Student_879,,64,BCA,student879@example.com
880,Student_880,,90,BCA,student880@example.com
881,Student_881,,69,BIT,student881@example.com
882,Student_882,29,,BCA,student882@example.com
883,Student_883,,96,BCA,student883@example.com
884,Student_884,,66,MIT-AI,student884@example.com
885,Student_885,26,,MIT-AI,student885@example.com
886,Student_886,,85,BIT,student886@example.com
887,Student_887,18,,BSc CSIT,student887@example.com
888,Student_888,,84,MIT-AI,student888@example.com
889,Student_889,,65,MIT-AI,student889@example.com
890,Student_890,,53,MIT-AI,student890@example.com
891,Student_891,29,97,BCA,student891@example.com
892,Student_892,18,87,MIT-AI,student892@example.com
893,Student_893,22,60,BIT,student893@example.com
894,Student_894,,67,BIT,student894@example.com
895,Student_895,20,54,MIT-AI,student895@example.com
896,Student_896,,69,BSc CSIT,student896@example.com
897,Student_897,,64,MIT-AI,student897@example.com
898,Student_898,23,90,BIT,student898@example.com
899,Student_899,,93,BSc CSIT,student899@example.com
900,Student_900,,50,BCA,student900@example.com
901,Student_901,,83,MIT-AI,student901@example.com
902,Student_902,,50,BIT,student902@example.com
903,Student_903,,67,BCA,student903@example.com
904,Student_904,26,94,BIT,student904@example.com
905,Student_905,,44,BCA,student905@example.com
906,Student_906,23,,BIT,student906@example.com
907,Student_907,28,47,BIT,student907@example.com
908,Student_908,,65,BCA,student908@example.com
909,Student_909,,45,MIT-AI,student909@example.com
